transaction_id,account_id,amount,transaction_type,timestamp,city
TXN00004904,ACC4039,1412.99,payment,2024-06-07 07:36:48,Nepalgunj
TXN00008569,ACC5726,7271.21,transfer,2024-06-07 07:50:13,Dharan
TXN00007525,ACC7909,2575.47,transfer,2024-06-07 09:12:42,Butwal
TXN00009621,ACC4678,6154.26,payment,2024-06-07 10:00:04,
TXN00007610,ACC9737,2703.6,withdrawal,2024-06-07 10:49:16,Kathmandu
TXN00001481,ACC2502,12641.78,deposit,2024-06-07 11:05:26,Butwal
TXN00002013,ACC8518,640.16,withdrawal,2024-06-07 12:07:03,Bhaktapur
TXN00006330,ACC9131,3722.9,deposit,2024-06-07 12:46:30,Kathmandu
TXN00002142,ACC7948,3300.32,payment,2024-06-07 15:31:19,Hetauda
TXN00003869,ACC7437,3943.3,transfer,2024-06-07 15:38:48,Nepalgunj
TXN00008302,ACC4345,1141.47,withdrawal,2024-06-07 15:49:06,Hetauda
TXN00001925,ACC4150,188747.48,payment,2024-06-07 16:31:46,Janakpur
TXN00003939,ACC5695,1481.96,transfer,2024-06-07 18:03:41,Dharan
TXN00004456,ACC5530,5310.58,payment,2024-06-07 18:10:41,Kathmandu
TXN00002211,ACC3196,244.49,transfer,2024-06-07 18:59:19,Dharan
TXN00002517,ACC9755,,deposit,2024-06-07 20:12:38,Dharan
TXN00009943,ACC9930,170135.12,withdrawal,2024-06-07 21:26:39,Nepalgunj
TXN00006043,ACC9010,243781.56,payment,2024-06-07 22:03:07,Dharan
TXN00003168,ACC1916,4089.21,transfer,2024-06-07 22:30:02,Lalitpur
TXN00008441,ACC3903,607.1,deposit,2024-06-08 00:29:04,Dharan
TXN00006455,ACC7326,146.49,deposit,2024-06-08 02:29:36,Bhaktapur
TXN00006817,ACC4844,58.61,deposit,2024-06-08 02:58:57,
TXN00000442,ACC2389,2792.27,deposit,2024-06-08 03:41:23,Lalitpur
TXN00002544,ACC8586,1608.46,withdrawal,2024-06-08 03:43:13,Bhaktapur
TXN00009054,ACC1756,1524.87,withdrawal,2024-06-08 04:21:49,Dharan
TXN00006195,ACC3236,13.13,deposit,2024-06-08 04:46:12,Nepalgunj
TXN00002103,ACC5169,523.57,payment,2024-06-08 04:47:07,Janakpur
TXN00001133,ACC9254,75163.61,payment,2024-06-08 07:53:15,Janakpur
TXN00003925,ACC9747,1762.84,transfer,2024-06-08 08:12:55,Pokhara
TXN00000942,ACC1919,17067.22,withdrawal,2024-06-08 08:26:59,Kathmandu
TXN00006281,ACC1669,3740.27,transfer,2024-06-08 08:56:20,Janakpur
TXN00005182,ACC7445,1220.92,payment,2024-06-08 08:58:37,Lalitpur
TXN00000057,ACC8428,556.44,transfer,2024-06-08 09:04:56,Kathmandu
TXN00007746,ACC6249,590.06,withdrawal,2024-06-08 11:08:07,Janakpur
TXN00009917,ACC8573,41440.54,transfer,2024-06-08 12:19:49,Biratnagar
TXN00004597,ACC7906,1711.13,payment,2024-06-08 12:44:14,Nepalgunj
TXN00001753,ACC5336,805.81,payment,2024-06-08 13:14:56,Biratnagar
TXN00009721,ACC8812,1557.38,payment,2024-06-08 15:58:47,Butwal
TXN00002525,ACC2791,18837.47,deposit,2024-06-08 16:55:58,Hetauda
TXN00000103,ACC3504,1502.03,transfer,2024-06-08 17:24:15,Butwal
TXN00006383,ACC1674,1063.86,deposit,2024-06-08 17:29:53,Dharan
TXN00008098,ACC2208,30489.8,deposit,2024-06-08 19:49:25,Janakpur
TXN00009650,ACC3401,4582.34,withdrawal,2024-06-08 19:51:32,Nepalgunj
TXN00009986,ACC8790,1359.06,payment,2024-06-08 22:20:16,Kathmandu
TXN00002746,ACC2037,1647.12,withdrawal,2024-06-08 22:48:00,Butwal
TXN00002506,ACC3280,572.02,withdrawal,2024-06-09 00:08:43,Pokhara
TXN00009492,ACC5550,2724.15,transfer,2024-06-09 00:23:46,Butwal
TXN00006348,ACC4806,38003.35,deposit,2024-06-09 01:13:00,Janakpur
TXN00005392,ACC1601,4119.13,withdrawal,2024-06-09 01:27:34,Bhaktapur
TXN00006739,ACC1865,1056859.58,deposit,2024-06-09 02:44:47,Dharan
TXN00005563,ACC4438,854.9,deposit,2024-06-09 03:08:03,Kathmandu
TXN00009922,ACC9767,4693.17,payment,2024-06-09 03:28:21,Lalitpur
TXN00008586,ACC2058,9079.27,withdrawal,2024-06-09 03:58:04,Lalitpur
TXN00007442,ACC3654,793665.79,withdrawal,2024-06-09 04:04:21,Lalitpur
TXN00007154,ACC6198,11169.25,withdrawal,2024-06-09 06:06:00,Hetauda
TXN00008855,ACC3016,2206.28,deposit,2024-06-09 06:07:49,Pokhara
TXN00004072,ACC2154,728.18,withdrawal,2024-06-09 08:26:31,Butwal
TXN00000137,ACC6310,622.34,payment,2024-06-09 08:49:50,Biratnagar
TXN00001680,ACC8292,1257.35,withdrawal,2024-06-09 10:02:57,Pokhara
TXN00007893,ACC8283,273.59,deposit,2024-06-09 11:49:22,Bhaktapur
TXN00000647,ACC1166,13.55,withdrawal,2024-06-09 12:10:42,Nepalgunj
TXN00009707,ACC4973,67225.7,payment,2024-06-09 12:45:20,Dharan
TXN00002595,ACC1072,16266.48,transfer,2024-06-09 13:07:23,Lalitpur
TXN00009762,ACC2506,536.53,withdrawal,2024-06-09 13:12:28,Kathmandu
TXN00007962,ACC2219,78760.34,payment,2024-06-09 14:10:46,Dharan
TXN00006048,ACC3138,63942.96,transfer,2024-06-09 15:24:10,Hetauda
TXN00005704,ACC6640,890.94,transfer,2024-06-09 16:04:12,Lalitpur
TXN00000310,ACC5462,1989.45,deposit,2024-06-09 16:23:02,Janakpur
TXN00004535,ACC9041,13159.74,withdrawal,2024-06-09 16:41:04,Nepalgunj
TXN00003234,ACC4619,136330.61,deposit,2024-06-09 18:35:56,Janakpur
TXN00000056,ACC5554,19197.98,payment,2024-06-09 19:15:37,Hetauda
TXN00008880,ACC6134,814.9,payment,2024-06-09 20:50:14,Lalitpur
TXN00003752,ACC6615,5757.24,withdrawal,2024-06-09 21:47:14,Kathmandu
TXN00005558,ACC2689,24287.77,withdrawal,2024-06-09 23:39:39,Butwal
TXN00000167,ACC2982,15430.79,withdrawal,2024-06-09 23:56:53,Biratnagar
TXN00000161,ACC6107,424.38,withdrawal,2024-06-10 01:26:17,Butwal
TXN00004860,ACC1983,2246.1,payment,2024-06-10 02:55:40,Janakpur
TXN00007219,ACC1425,320.84,payment,2024-06-10 03:30:32,Kathmandu
TXN00004925,ACC3126,7293.86,deposit,2024-06-10 04:47:47,Biratnagar
TXN00000558,ACC8449,1254.99,deposit,2024-06-10 04:48:55,Janakpur
TXN00004791,ACC4558,1752.49,deposit,2024-06-10 05:16:19,Kathmandu
TXN00006450,ACC6915,5836.79,deposit,2024-06-10 05:48:46,Butwal
TXN00002644,ACC4065,809.02,transfer,2024-06-10 07:37:20,Dharan
TXN00003837,ACC4389,35429.76,deposit,2024-06-10 07:44:35,Bhaktapur
TXN00009437,ACC5137,3747.9,deposit,2024-06-10 09:03:16,Hetauda
TXN00009297,ACC6426,652.23,payment,2024-06-10 09:26:44,Nepalgunj
TXN00008632,ACC5918,1673.94,withdrawal,2024-06-10 11:32:13,Hetauda
TXN00009114,ACC2080,1560.83,payment,2024-06-10 11:32:47,Janakpur
TXN00006046,ACC1750,1296.11,payment,2024-06-10 12:21:04,Kathmandu
TXN00002000,ACC5662,671.96,transfer,2024-06-10 13:07:06,Hetauda
TXN00001605,ACC7018,1135.14,deposit,2024-06-10 15:38:22,Dharan
TXN00002863,ACC3162,328.79,deposit,2024-06-10 16:13:28,Bhaktapur
TXN00001099,ACC4394,18632.36,deposit,2024-06-10 16:18:42,Lalitpur
TXN00006903,ACC3420,6938.7,withdrawal,2024-06-10 16:37:13,Biratnagar
TXN00007163,ACC9179,8920.74,payment,2024-06-10 16:41:25,Butwal
TXN00003146,ACC6636,7631.87,transfer,2024-06-10 16:55:51,Pokhara
TXN00009243,ACC6828,2901.53,transfer,2024-06-10 20:26:19,Biratnagar
TXN00001297,ACC7636,18735.08,transfer,2024-06-10 21:45:24,Janakpur
TXN00004424,ACC3871,19766.41,transfer,2024-06-10 21:52:30,Hetauda
TXN00006935,ACC1477,17290.77,withdrawal,2024-06-10 22:43:37,Janakpur
TXN00003631,ACC4707,9826.93,withdrawal,2024-06-10 23:16:59,Bhaktapur
TXN00004022,ACC2879,172.89,withdrawal,2024-06-10 23:33:24,Pokhara
TXN00004451,ACC2124,1107.73,withdrawal,2024-06-10 23:52:26,Bhaktapur
TXN00009195,ACC9722,396.68,withdrawal,2024-06-11 01:00:22,Kathmandu
TXN00000983,ACC6881,430.97,withdrawal,2024-06-11 01:27:52,Hetauda
TXN00008015,ACC8605,1401.4,withdrawal,2024-06-11 01:40:16,Dharan
TXN00007380,ACC8765,6595.17,deposit,2024-06-11 03:15:40,Nepalgunj
TXN00008751,ACC2307,17363.48,deposit,2024-06-11 04:12:43,Hetauda
TXN00006296,ACC6778,11584.88,deposit,2024-06-11 05:29:06,Lalitpur
TXN00006534,ACC6855,36706.15,withdrawal,2024-06-11 05:36:23,Janakpur
TXN00009132,ACC6022,167227.19,withdrawal,2024-06-11 06:49:57,Janakpur
TXN00009016,ACC9806,422.47,deposit,2024-06-11 07:45:32,Kathmandu
TXN00002065,ACC8714,5068.12,deposit,2024-06-11 08:47:20,Biratnagar
TXN00003923,ACC8870,1490.92,withdrawal,2024-06-11 08:58:24,Lalitpur
TXN00002813,ACC5902,96539.03,transfer,2024-06-11 09:24:56,Nepalgunj
TXN00002442,ACC9537,47235.84,deposit,2024-06-11 09:31:39,Kathmandu
TXN00003873,ACC6536,332.04,deposit,2024-06-11 09:43:12,Lalitpur
TXN00003924,ACC7839,118.73,payment,2024-06-11 10:33:18,Bhaktapur
TXN00008748,ACC8220,1728.74,withdrawal,2024-06-11 11:32:44,Nepalgunj
TXN00007849,ACC3014,811.34,withdrawal,2024-06-11 13:51:50,Dharan
TXN00002159,ACC2653,38688.11,withdrawal,2024-06-11 13:52:24,Dharan
TXN00002118,ACC3948,408.01,transfer,2024-06-11 15:58:01,Biratnagar
TXN00007571,ACC2380,339.85,payment,2024-06-11 17:08:23,Nepalgunj
TXN00005195,ACC1482,74.21,deposit,2024-06-11 17:26:58,Bhaktapur
TXN00004863,ACC3521,754.44,transfer,2024-06-11 19:35:31,Biratnagar
TXN00008858,ACC9060,3886.23,deposit,2024-06-11 20:04:49,Butwal
TXN00003109,ACC3752,7340.83,payment,2024-06-11 22:41:59,Biratnagar
TXN00002481,ACC8848,887.38,payment,2024-06-11 22:53:59,Nepalgunj
TXN00006836,ACC1364,283.36,withdrawal,2024-06-11 22:55:44,Hetauda
TXN00005303,ACC4110,16577.43,deposit,2024-06-11 23:22:41,Pokhara
TXN00009861,ACC1244,10004.69,transfer,2024-06-12 00:07:52,Janakpur
TXN00004920,ACC2809,39556.71,transfer,2024-06-12 01:35:31,Hetauda
TXN00000317,ACC9004,11659.84,withdrawal,2024-06-12 01:49:04,Dharan
TXN00004807,ACC8702,679.9,withdrawal,2024-06-12 02:48:49,Nepalgunj
TXN00001421,ACC6598,8748.1,deposit,2024-06-12 03:12:25,Bhaktapur
TXN00009566,ACC7291,3665.66,payment,2024-06-12 04:16:44,Nepalgunj
TXN00000027,ACC6574,298.27,transfer,2024-06-12 04:19:30,Pokhara
TXN00009661,ACC2481,2686.76,deposit,2024-06-12 04:46:23,Janakpur
TXN00008184,ACC4394,3944.05,transfer,2024-06-12 07:16:50,Dharan
TXN00001132,ACC8405,6931.57,payment,2024-06-12 07:23:48,Lalitpur
TXN00000121,ACC8433,14502.32,withdrawal,2024-06-12 08:39:25,Hetauda
TXN00003778,ACC2850,255.47,payment,2024-06-12 09:48:43,Nepalgunj
TXN00001140,ACC1996,12116.77,deposit,2024-06-12 11:14:45,Hetauda
TXN00003372,ACC3832,272.98,withdrawal,2024-06-12 11:52:25,Dharan
TXN00002143,ACC9715,4216.17,deposit,2024-06-12 12:12:53,Janakpur
TXN00006294,ACC4693,7132.89,deposit,2024-06-12 13:18:55,Butwal
TXN00000519,ACC7883,3636.09,deposit,2024-06-12 14:12:56,Pokhara
TXN00005158,ACC6901,1021055.15,transfer,2024-06-12 14:27:58,Lalitpur
TXN00001572,ACC3209,242.6,deposit,2024-06-12 15:47:08,Kathmandu
TXN00003323,ACC2342,134.57,transfer,2024-06-12 15:48:18,Hetauda
TXN00007067,ACC7182,1381.91,withdrawal,2024-06-12 15:56:57,
TXN00005287,ACC9784,261.44,payment,2024-06-12 18:17:15,Bhaktapur
TXN00003522,ACC5890,,transfer,2024-06-12 18:52:21,Nepalgunj
TXN00000504,ACC3267,9190.62,withdrawal,2024-06-12 18:59:46,Pokhara
TXN00005357,ACC7874,113.97,transfer,2024-06-12 19:44:03,Hetauda
TXN00007663,ACC3569,776.03,deposit,2024-06-12 20:33:22,Lalitpur
TXN00004996,ACC6898,2702.87,payment,2024-06-12 21:31:13,Janakpur
TXN00007856,ACC6613,539.05,transfer,2024-06-12 23:42:14,Butwal
TXN00009100,ACC7876,1096.92,transfer,2024-06-13 00:34:20,Kathmandu
TXN00002184,ACC5508,46429.81,transfer,2024-06-13 00:40:05,Kathmandu
TXN00003556,ACC3785,2794.58,withdrawal,2024-06-13 01:35:06,Pokhara
TXN00003695,ACC2928,17058.33,payment,2024-06-13 02:15:51,Bhaktapur
TXN00001075,ACC4559,21862.62,transfer,2024-06-13 02:34:31,Biratnagar
TXN00000780,ACC9199,10314.89,transfer,2024-06-13 02:48:32,Lalitpur
TXN00007702,ACC7181,321.63,withdrawal,2024-06-13 03:51:54,Janakpur
TXN00006029,ACC1918,58.49,payment,2024-06-13 05:09:36,Dharan
TXN00007052,ACC7722,6620.88,deposit,2024-06-13 06:33:53,Dharan
TXN00000730,ACC9561,628.53,withdrawal,2024-06-13 07:31:18,Lalitpur
TXN00007374,ACC9824,65.47,transfer,2024-06-13 08:11:23,Lalitpur
TXN00008219,ACC1404,1917.05,payment,2024-06-13 09:06:19,Bhaktapur
TXN00008462,ACC7399,39.49,transfer,2024-06-13 09:06:23,Dharan
TXN00000416,ACC6067,667.16,transfer,2024-06-13 13:31:05,Janakpur
TXN00001862,ACC8487,15087.42,withdrawal,2024-06-13 14:25:43,Pokhara
TXN00008102,ACC3333,766.66,deposit,2024-06-13 14:33:02,Lalitpur
TXN00005148,ACC1984,1953.21,deposit,2024-06-13 16:06:47,Dharan
TXN00003582,ACC9199,42730.92,deposit,2024-06-13 16:34:24,Kathmandu
TXN00003029,ACC2226,1075.33,payment,2024-06-13 16:41:34,Biratnagar
TXN00008387,ACC7447,77672.76,transfer,2024-06-13 17:15:03,Bhaktapur
TXN00002802,ACC7919,650871.38,payment,2024-06-13 17:39:53,Kathmandu
TXN00004738,ACC5799,3190.77,transfer,2024-06-13 18:36:36,Kathmandu
TXN00006597,ACC4643,1087.25,payment,2024-06-13 20:45:33,Hetauda
TXN00003469,ACC8605,1200.99,withdrawal,2024-06-13 21:29:18,Biratnagar
TXN00001299,ACC6321,5088.74,payment,2024-06-13 23:43:48,Lalitpur
TXN00009873,ACC2116,1572.13,payment,2024-06-13 23:52:36,Dharan
TXN00002486,ACC5775,16633.53,deposit,2024-06-14 00:01:53,Janakpur
TXN00003560,ACC8713,221.75,payment,2024-06-14 01:06:42,Hetauda
TXN00002665,ACC5785,7528.21,transfer,2024-06-14 02:42:37,Pokhara
TXN00002529,ACC1725,182241.34,payment,2024-06-14 03:08:40,Kathmandu
TXN00004447,ACC7642,514.64,transfer,2024-06-14 04:03:49,Dharan
TXN00002971,ACC1862,65.07,payment,2024-06-14 05:04:07,Bhaktapur
TXN00009474,ACC9401,1079.89,deposit,2024-06-14 07:15:28,Biratnagar
TXN00002784,ACC7493,370.89,deposit,2024-06-14 07:49:49,Hetauda
TXN00003619,ACC1076,32517.24,payment,2024-06-14 07:50:06,Pokhara
TXN00003512,ACC4575,516.18,deposit,2024-06-14 07:55:01,Kathmandu
TXN00000062,ACC4432,2056.34,withdrawal,2024-06-14 09:12:07,Biratnagar
TXN00003373,ACC3738,54276.96,deposit,2024-06-14 09:37:18,Kathmandu
TXN00005259,ACC7348,115.12,deposit,2024-06-14 09:46:27,Bhaktapur
TXN00009770,ACC7427,85.84,payment,2024-06-14 12:01:37,Nepalgunj
TXN00002900,ACC6081,5295.74,withdrawal,2024-06-14 12:09:06,Kathmandu
TXN00005912,ACC2506,2506.39,withdrawal,2024-06-14 13:34:58,Bhaktapur
TXN00009300,ACC4260,355.64,transfer,2024-06-14 14:47:47,Lalitpur
TXN00002003,ACC9590,611.04,withdrawal,2024-06-14 15:02:17,Janakpur
TXN00002334,ACC7112,1459.63,transfer,2024-06-14 15:17:31,Janakpur
TXN00005073,ACC2352,10087.5,withdrawal,2024-06-14 15:24:12,Lalitpur
TXN00006744,ACC7269,150.67,deposit,2024-06-14 15:29:07,Bhaktapur
TXN00002264,ACC3390,349.99,withdrawal,2024-06-14 17:02:04,Kathmandu
TXN00007789,ACC1849,2655.34,deposit,2024-06-14 17:25:36,Dharan
TXN00001658,ACC6150,41572.54,payment,2024-06-14 18:22:38,Butwal
TXN00008756,ACC5534,37741.34,transfer,2024-06-14 19:06:12,Kathmandu
TXN00009998,ACC1232,727.32,deposit,2024-06-14 20:54:49,Janakpur
TXN00004686,ACC4757,11279.45,deposit,2024-06-14 21:19:23,Lalitpur
TXN00004598,ACC9185,39440.47,deposit,2024-06-14 23:00:46,Pokhara
TXN00004477,ACC7178,1185.19,payment,2024-06-15 00:34:24,Pokhara
TXN00001512,ACC4533,2023.7,deposit,2024-06-15 00:41:53,Lalitpur
TXN00001843,ACC2946,994.81,payment,2024-06-15 01:02:50,Janakpur
TXN00001130,ACC9408,5753.28,transfer,2024-06-15 02:09:56,Bhaktapur
TXN00008188,ACC4840,10555.82,withdrawal,2024-06-15 02:31:15,Butwal
TXN00000865,ACC3369,875.17,withdrawal,2024-06-15 04:31:38,Janakpur
TXN00000070,ACC7216,820.37,transfer,2024-06-15 08:49:28,Dharan
TXN00007676,ACC5995,675.21,deposit,2024-06-15 10:07:55,Bhaktapur
TXN00008921,ACC3501,86390.17,transfer,2024-06-15 10:18:24,Janakpur
TXN00004056,ACC7950,4504.01,transfer,2024-06-15 10:44:04,Biratnagar
TXN00006914,ACC5702,30538.76,withdrawal,2024-06-15 14:32:45,Dharan
TXN00000197,ACC8062,508.92,withdrawal,2024-06-15 15:31:28,Janakpur
TXN00000426,ACC5930,46039.87,deposit,2024-06-15 17:29:13,Bhaktapur
TXN00000456,ACC2193,610.49,transfer,2024-06-15 18:10:30,Janakpur
TXN00009279,ACC5415,1181.48,payment,2024-06-15 19:14:04,Pokhara
TXN00002680,ACC9880,1760.06,transfer,2024-06-15 19:33:08,Dharan
TXN00001656,ACC7012,1651.1,transfer,2024-06-15 21:16:05,Hetauda
TXN00009637,ACC7967,2559.38,withdrawal,2024-06-15 21:18:35,Bhaktapur
TXN00004313,ACC3747,8017.74,transfer,2024-06-15 21:36:46,Butwal
TXN00008233,ACC4731,49.94,payment,2024-06-15 22:03:03,Kathmandu
TXN00007839,ACC4485,1716.59,transfer,2024-06-15 23:38:35,Lalitpur
TXN00009233,ACC4490,3421.42,withdrawal,2024-06-15 23:59:26,Kathmandu
TXN00000184,ACC4899,7823.95,withdrawal,2024-06-16 00:04:26,Kathmandu
TXN00006770,ACC7165,846.89,deposit,2024-06-16 00:46:26,Lalitpur
TXN00008897,ACC9819,8610.05,deposit,2024-06-16 00:52:30,Butwal
TXN00001036,ACC8451,69423.0,withdrawal,2024-06-16 02:53:58,Lalitpur
TXN00005744,ACC3359,158.96,payment,2024-06-16 03:15:15,Kathmandu
TXN00002278,ACC9005,299.59,payment,2024-06-16 04:54:06,Kathmandu
TXN00000954,ACC2293,53504.94,deposit,2024-06-16 06:36:22,Bhaktapur
TXN00009907,ACC1130,10647.78,deposit,2024-06-16 07:33:47,Janakpur
TXN00005664,ACC4411,154.92,withdrawal,2024-06-16 07:37:36,Dharan
TXN00000767,ACC5352,2779.49,withdrawal,2024-06-16 07:47:54,
TXN00004650,ACC6191,1884.16,transfer,2024-06-16 08:42:52,Biratnagar
TXN00001811,ACC7442,1134.42,deposit,2024-06-16 10:00:11,Lalitpur
TXN00003656,ACC1313,6175.1,transfer,2024-06-16 10:08:53,Hetauda
TXN00005582,ACC9888,23065.96,deposit,2024-06-16 12:08:39,Pokhara
TXN00002172,ACC9255,2560.86,withdrawal,2024-06-16 13:07:28,Hetauda
TXN00000762,ACC7965,3804.8,withdrawal,2024-06-16 13:37:32,Lalitpur
TXN00001625,ACC6759,126322.77,deposit,2024-06-16 14:00:59,Hetauda
TXN00003836,ACC9328,1345.99,withdrawal,2024-06-16 14:09:30,Nepalgunj
TXN00007527,ACC3260,22739.86,withdrawal,2024-06-16 15:50:28,Pokhara
TXN00006275,ACC6963,1330.65,withdrawal,2024-06-16 16:04:35,Dharan
TXN00006360,ACC3161,148.66,transfer,2024-06-16 16:31:00,Bhaktapur
TXN00005379,ACC7719,10071.56,payment,2024-06-16 16:38:34,Hetauda
TXN00007973,ACC1393,804.69,withdrawal,2024-06-16 17:19:47,Pokhara
TXN00004371,ACC6175,91.43,payment,2024-06-16 18:40:15,Pokhara
TXN00001060,ACC9807,1420.51,payment,2024-06-16 19:00:18,Bhaktapur
TXN00008878,ACC7025,257.55,payment,2024-06-16 20:05:42,Hetauda
TXN00002351,ACC9189,24831.61,deposit,2024-06-16 21:00:38,Dharan
TXN00001264,ACC1897,472.79,payment,2024-06-16 21:49:42,Nepalgunj
TXN00004672,ACC2045,114.13,deposit,2024-06-16 22:14:01,Butwal
TXN00009389,ACC1854,23255.62,deposit,2024-06-16 22:16:28,Pokhara
TXN00005286,ACC7457,6847.6,withdrawal,2024-06-16 22:58:50,Hetauda
TXN00007439,ACC7829,144.36,payment,2024-06-16 23:04:33,Butwal
TXN00008012,ACC1173,7058.91,deposit,2024-06-17 01:26:36,Lalitpur
TXN00006882,ACC7788,2728.35,transfer,2024-06-17 02:30:45,Nepalgunj
TXN00006557,ACC2570,2401.2,deposit,2024-06-17 03:23:00,Janakpur
TXN00006679,ACC6375,807.63,deposit,2024-06-17 03:34:01,Dharan
TXN00009749,ACC9245,761.93,payment,2024-06-17 06:35:13,Biratnagar
TXN00002387,ACC4803,1880.32,withdrawal,2024-06-17 07:22:20,Biratnagar
TXN00008650,ACC4106,314.07,deposit,2024-06-17 07:24:58,Pokhara
TXN00008707,ACC7271,4489.95,transfer,2024-06-17 07:39:25,Bhaktapur
TXN00003708,ACC3627,44551.69,deposit,2024-06-17 07:54:34,Hetauda
TXN00000995,ACC4588,402.12,transfer,2024-06-17 08:08:11,Dharan
TXN00000413,ACC3041,138.62,deposit,2024-06-17 08:14:55,Janakpur
TXN00000792,ACC1339,4515.97,deposit,2024-06-17 09:07:18,Lalitpur
TXN00005319,ACC9202,2023.51,withdrawal,2024-06-17 11:00:06,Pokhara
TXN00005965,ACC9154,45989.05,transfer,2024-06-17 11:20:48,Lalitpur
TXN00003271,ACC8393,1936.55,deposit,2024-06-17 11:48:24,Janakpur
TXN00008821,ACC2645,6384.66,transfer,2024-06-17 11:59:34,Biratnagar
TXN00001461,ACC9641,2259.93,transfer,2024-06-17 13:45:37,Butwal
TXN00001841,ACC8378,2305.21,payment,2024-06-17 13:52:53,Bhaktapur
TXN00004816,ACC8257,1816.19,deposit,2024-06-17 14:33:39,Bhaktapur
TXN00007113,ACC8388,41280.68,deposit,2024-06-17 15:35:34,Butwal
TXN00002433,ACC2524,2843.8,withdrawal,2024-06-17 16:08:40,Nepalgunj
TXN00006849,ACC3730,469702.83,payment,2024-06-17 16:43:36,Kathmandu
TXN00003603,ACC1950,179804.28,withdrawal,2024-06-17 21:27:01,Bhaktapur
TXN00009170,ACC8008,5910.3,withdrawal,2024-06-17 21:54:46,Biratnagar
TXN00003347,ACC2009,1687.88,deposit,2024-06-17 22:12:00,Bhaktapur
TXN00006883,ACC7591,693.73,transfer,2024-06-17 23:29:47,Nepalgunj
TXN00005914,ACC4552,6715.09,transfer,2024-06-17 23:47:16,Bhaktapur
TXN00008290,ACC7974,65.86,payment,2024-06-18 00:17:43,Nepalgunj
TXN00000507,ACC7275,911.61,deposit,2024-06-18 00:24:35,Dharan
TXN00009053,ACC5925,2586.83,withdrawal,2024-06-18 01:36:53,Biratnagar
TXN00007476,ACC6575,94906.14,transfer,2024-06-18 01:42:17,Biratnagar
TXN00003506,ACC5511,191.53,payment,2024-06-18 02:13:40,Pokhara
TXN00003016,ACC5584,23783.75,transfer,2024-06-18 02:20:48,Lalitpur
TXN00002818,ACC2120,6232.09,payment,2024-06-18 02:57:43,Butwal
TXN00008598,ACC4871,24251.49,transfer,2024-06-18 03:30:14,Lalitpur
TXN00008875,ACC6574,7529.64,payment,2024-06-18 04:18:16,Janakpur
TXN00000598,ACC4978,420.93,payment,2024-06-18 04:51:17,Dharan
TXN00002216,ACC6411,5073.35,withdrawal,2024-06-18 04:55:35,Pokhara
TXN00001087,ACC4109,23401.77,deposit,2024-06-18 06:06:07,Butwal
TXN00000077,ACC6168,3547.84,payment,2024-06-18 06:39:37,Dharan
TXN00008435,ACC8713,1675.22,withdrawal,2024-06-18 06:49:27,Bhaktapur
TXN00006129,ACC1869,582.71,transfer,2024-06-18 07:20:08,Kathmandu
TXN00000388,ACC5279,127050.72,transfer,2024-06-18 08:23:32,Lalitpur
TXN00005092,ACC4970,726.66,deposit,2024-06-18 09:20:38,Kathmandu
TXN00005635,ACC2070,623.16,deposit,2024-06-18 09:31:54,Nepalgunj
TXN00007853,ACC4454,6126.95,deposit,2024-06-18 10:31:40,Lalitpur
TXN00008383,ACC8501,3587.66,withdrawal,2024-06-18 10:32:05,Lalitpur
TXN00001671,ACC4515,1848.51,withdrawal,2024-06-18 12:42:22,Janakpur
TXN00003422,ACC8785,2554.36,payment,2024-06-18 12:55:49,Butwal
TXN00008322,ACC2138,211.05,withdrawal,2024-06-18 13:52:32,Bhaktapur
TXN00001116,ACC4898,6185.25,deposit,2024-06-18 16:08:10,Janakpur
TXN00003730,ACC5327,29.01,payment,2024-06-18 16:37:42,Bhaktapur
TXN00008194,ACC3575,3576.89,withdrawal,2024-06-18 18:44:25,Biratnagar
TXN00004612,ACC5166,52.46,deposit,2024-06-18 19:03:49,Butwal
TXN00003005,ACC1023,9073.44,deposit,2024-06-18 19:24:08,Janakpur
TXN00008389,ACC4927,917.35,payment,2024-06-18 20:30:45,Dharan
TXN00000209,ACC4139,8350.66,transfer,2024-06-18 20:52:41,Nepalgunj
TXN00000234,ACC3697,809.81,deposit,2024-06-18 21:03:34,Bhaktapur
TXN00009745,ACC3554,9366.95,payment,2024-06-18 21:20:13,Butwal
TXN00000084,ACC9179,1057.28,deposit,2024-06-18 21:44:11,Butwal
TXN00001454,ACC4178,542186.99,withdrawal,2024-06-18 21:56:02,Lalitpur
TXN00002797,ACC8291,9379.26,payment,2024-06-18 22:44:21,Nepalgunj
TXN00005468,ACC1100,4909.05,transfer,2024-06-19 00:18:13,Lalitpur
TXN00005632,ACC8426,16808.65,transfer,2024-06-19 01:15:11,Pokhara
TXN00001662,ACC1424,2353.98,deposit,2024-06-19 02:00:59,Hetauda
TXN00007834,ACC8900,1736.22,withdrawal,2024-06-19 03:21:45,Hetauda
TXN00006132,ACC3444,997.43,payment,2024-06-19 03:28:03,Bhaktapur
TXN00004523,ACC2747,8044.95,deposit,2024-06-19 03:36:54,Kathmandu
TXN00009796,ACC4471,35957.11,withdrawal,2024-06-19 03:39:39,Biratnagar
TXN00004546,ACC9859,9591.46,deposit,2024-06-19 04:53:25,Bhaktapur
TXN00005234,ACC6221,1783.1,withdrawal,2024-06-19 04:59:27,Hetauda
